t,command_a,target_erpm,temp_mos_c,temp_motor_c,current_motor_a,current_in_a,id_a,iq_a,duty,erpm,v_in,fault_code,encoder_angle,encoder_age,encoder_erpm,turns,observer_error_deg,observer_error_age
3.5593214000036824,0.0,1200,26.7,-51.2,2.01,0.04,-1.98,1.93,0.021,1216,25.2,0,247.060544,1.750000228639692e-05,1219.5903215319186,25.40618895555556,-126.61011,0.00010489999840501696
3.5853956999999355,0.0,1200,26.7,-51.2,2.61,0.04,-1.92,1.99,0.022,1216,25.2,0,343.256832,1.7799997294787318e-05,1221.3819241922379,25.67340086666667,111.10213,0.0003361999988555908
3.611937300003774,0.0,1200,26.7,-51.3,1.8,0.04,-1.96,1.94,0.022,1215,25.2,0,80.046384,1.2500000593718141e-05,1219.421449117714,25.942260733333338,-139.81505,0.0004422999991220422
3.6383554999993066,0.0,1200,26.7,-51.3,2.61,0.04,-1.94,1.95,0.023,1216,25.2,0,176.352544,1.3199998647905886e-05,1220.1259310765138,26.20977784444445,23.29187,0.0005456999933812767
3.664467100003094,0.0,1200,26.7,-51.2,1.88,0.04,-1.94,1.94,0.022,1215,25.2,0,272.504896,1.3899996702093631e-05,1221.4872292619502,26.476867711111115,-144.82387,0.0003798000034294091
3.691154000000097,0.0,1200,26.7,-51.3,2.72,0.04,-1.99,1.93,0.021,1216,25.2,0,9.338379,1.9199993403162807e-05,1219.436416435321,26.745849608333337,26.99463,0.0002153999957954511
3.7175779000026523,0.0,1200,26.7,-51.4,1.97,0.04,-1.9,2.01,0.023,1214,25.2,0,106.721192,1.2600001355167478e-05,1219.1009759759522,27.016357422222224,134.0634,0.00041170000622514635
3.743745300002047,0.0,1200,26.7,-51.4,2.56,0.04,-2.01,1.9,0.022,1216,25.2,0,202.895504,1.219999830937013e-05,1221.09672563807,27.283508288888893,29.48639,0.0003806000022450462
3.769816300002276,0.0,1200,26.7,-51.2,2.13,0.04,-1.89,1.99,0.023,1214,25.2,0,297.883296,1.3100005162414163e-05,1220.9705271837327,27.54736326666667,132.26006,0.0003578000032575801
3.79636169999867,0.0,1200,26.7,-51.4,2.48,0.04,-2.02,1.91,0.021,1214,25.2,0,34.804688,1.340000017080456e-05,1218.8826357063715,27.81658935555556,19.30641,0.00043530000402824953
3.823051800005487,0.0,1200,26.7,-51.4,2.21,0.04,-1.94,2.02,0.022,1213,25.2,0,130.781248,1.7899998056236655e-05,1216.6902427047312,28.083190911111117,131.55025,0.0007832999981474131
3.84916389999853,0.0,1200,26.7,-51.3,2.47,0.04,-1.98,1.94,0.022,1213,25.2,0,227.812496,1.3999997463542968e-05,1218.705797704251,28.35272215555556,-59.20026,0.0002666999935172498
3.8755420000015874,0.0,1200,26.7,-51.1,2.19,0.04,-1.92,1.97,0.023,1212,25.2,0,324.118656,2.1200001356191933e-05,1217.2645748847308,28.620239266666673,128.71892,0.00037460000021383166
3.9019890999989,0.0,1200,26.7,-51.3,2.0,0.04,-1.99,1.93,0.022,1212,25.2,0,60.512696,1.3900003978051245e-05,1217.1796995956931,28.888000488888895,-70.87618,0.00044070000149076805
3.928361099999165,0.0,1200,26.7,-51.3,2.53,0.04,-1.97,2.01,0.022,1212,25.2,0,156.994624,1.1999996786471456e-05,1217.6384391774573,29.15600584444445,83.36853,0.0003476999991107732
3.9547739000045112,0.0,1200,26.7,-51.1,1.99,0.04,-1.98,1.94,0.021,1211,25.2,0,252.685552,1.5799996617715806e-05,1219.453035036755,29.421813977777784,-62.9329,0.000581899999815505
3.9813094999990426,0.0,1200,26.7,-51.1,2.62,0.04,-1.92,1.99,0.022,1212,25.2,0,349.936512,1.3299999409355223e-05,1216.1673742100647,29.69195553333334,75.37808,0.0004969000001437962
4.007308200001717,0.0,1200,26.7,-51.2,2.04,0.04,-1.97,1.94,0.023,1211,25.2,0,85.231936,1.3999997463542968e-05,1216.9210849371902,29.95666504444445,-171.68194,0.0003315999929327518
4.033431500000006,0.0,1200,26.7,-51.3,2.7,0.04,-1.98,1.94,0.022,1212,25.2,0,180.571296,1.1500000255182385e-05,1217.384049428512,30.221496600000005,60.02963,0.0003536000003805384
4.059687500004657,0.0,1200,26.7,-51.1,1.93,0.04,-1.95,1.99,0.022,1211,25.2,0,275.756832,1.479999627918005e-05,1215.2466297526782,30.48590086666667,-174.90296,0.00042379999649710953
4.0858900000021094,0.0,1200,26.7,-51.2,2.75,0.04,-2.0,1.93,0.021,1212,25.2,0,11.711426,1.6699996194802225e-05,1217.83834436776,30.75244140555556,57.79916,0.0004124999977648258
4.112543399998685,0.0,1200,26.7,-51.4,1.73,0.04,-1.89,2.03,0.023,1211,25.2,0,108.105472,1.200000406242907e-05,1214.499145373123,31.02020264444445,-176.16056,0.0005365000033634715
4.1386175000006915,0.0,1200,26.7,-51.4,2.55,0.04,-2.01,1.89,-0.022,1212,25.2,0,204.455568,1.2500000593718141e-05,1216.5123558981477,31.287841800000006,-27.77463,0.0003209999995306134
4.165082200001052,0.0,1200,26.7,-51.2,1.72,0.04,-1.9,1.97,0.022,1211,25.2,0,300.234368,1.6099998902063817e-05,1214.5552035878172,31.553894022222227,-178.72978,0.0005988999982946552
4.191734500003804,0.0,1200,26.7,-51.3,2.58,0.04,-2.01,1.93,0.022,1211,25.2,0,37.617188,1.2899996363557875e-05,1216.3574178705069,31.82440185555556,-43.25326,0.00017910000315168872
4.2177970000047935,0.0,1200,26.7,-51.3,1.98,0.04,-1.94,2.01,0.022,1210,25.2,0,132.275392,1.5300000086426735e-05,1214.3623033430758,32.08734131111112,116.72342,0.0003721000030054711
4.24416100000235,0.0,1200,26.7,-51.3,2.32,0.04,-1.97,1.93,0.022,1210,25.2,0,229.020992,1.6099998902063817e-05,1218.0475952238648,32.3560790888889,-48.79736,0.0004243000003043562
4.270270100001653,0.0,1200,26.7,-51.1,2.16,0.04,-1.92,1.98,0.023,1209,25.2,0,323.81104,1.2500000593718141e-05,1213.6970407695587,32.61938477777779,121.49933,0.0004087000052095391
4.296546199999284,0.0,1200,26.7,-51.3,2.24,0.04,-2.01,1.93,0.022,1209,25.2,0,59.677736,1.2399999832268804e-05,1215.592680974752,32.88568115555557,-120.71883,0.0004023000001325272
4.322473000000173,0.0,1200,26.7,-51.4,2.54,0.04,-1.97,2.0,0.023,1209,25.2,0,154.248048,1.5199999324977398e-05,1215.2809001754308,33.148376466666676,121.17256,0.0003084999989368953
4.348895499999344,0.0,1200,26.7,-51.3,2.15,0.04,-1.99,1.95,0.021,1208,25.2,0,250.378416,1.3600001693703234e-05,1215.5978549930235,33.415405266666674,-111.123,0.0003558000025805086
4.37535619999835,0.0,1200,26.7,-51.2,2.68,0.04,-1.93,2.01,0.022,1209,25.2,0,346.420896,1.5300000086426735e-05,1212.9367684793608,33.68218993333334,122.81342,0.000360099998943042
4.401736600004369,0.0,1200,26.7,-51.4,1.81,0.04,-1.98,1.96,0.022,1208,25.2,0,82.749024,1.4000004739500582e-05,1214.3556540394554,33.94976806666667,-119.78882,0.00027660000341711566
4.428593000004184,0.0,1200,26.7,-51.3,2.7,0.04,-1.98,1.96,0.022,1209,25.2,0,181.09864,1.3299999409355223e-05,1215.2876854933825,34.22296144444445,41.6936,0.00028500000189524144
4.454715100000612,0.0,1200,26.7,-51.2,1.68,0.04,-1.96,1.99,0.022,1208,25.2,0,275.734848,1.479999627918005e-05,1213.6314587845093,34.48583980000001,-127.12932,0.00031069999386090785
4.480800400000589,0.0,1200,26.7,-51.2,2.73,0.04,-2.02,1.95,0.021,1209,25.2,0,10.788574,1.340000017080456e-05,1214.0343804127745,34.74987792777779,34.26318,0.0003096000000368804
4.5071764000022085,0.0,1200,26.7,-51.4,1.89,0.04,-1.91,2.05,0.023,1207,25.2,0,105.55664,1.3199998647905886e-05,1211.5422052355266,35.01312255555557,142.05202,0.0005625999983749352
4.533366700001352,0.0,1200,26.7,-51.3,2.59,0.04,-2.04,1.92,-0.022,1209,25.2,0,202.060544,1.3699995179194957e-05,1213.7932012139404,35.28118895555557,34.10916,0.00024850000045262277
4.559522900002776,0.0,1200,26.7,-51.1,2.07,0.04,-1.91,2.01,0.023,1208,25.2,0,296.564928,1.750000228639692e-05,1210.582714771626,35.54370113333335,136.06316,0.00011010000162059441
4.5856628000037745,0.0,1200,26.7,-51.2,2.49,0.04,-2.04,1.91,0.022,1208,25.2,0,32.10205,1.4599994756281376e-05,1212.6144050601918,35.8090820277778,-59.20964,0.00035099999513477087
4.612137800002529,0.0,1200,26.7,-51.2,2.27,0.04,-1.96,2.03,0.022,1207,25.2,0,127.968752,1.4299999747890979e-05,1211.1036780604911,36.075378422222244,137.82686,0.0004045999958179891
4.638228499999968,0.0,1200,26.7,-51.2,2.44,0.04,-2.01,1.95,0.022,1208,25.2,0,223.220208,1.7799997294787318e-05,1215.0236091792838,36.33996580000002,-74.27746,0.00041570000030333176
4.664576499999384,0.0,1200,26.7,-51.0,2.41,0.04,-1.93,2.01,0.023,1207,25.2,0,318.779296,1.5199999324977398e-05,1211.1590745883884,36.605407711111134,135.40858,0.00039989999640965834
4.690722500003176,0.0,1200,26.7,-51.3,2.13,0.04,-2.01,1.95,-0.022,1207,25.2,0,54.074708,1.2500000593718141e-05,1213.0818608849613,36.87011718888891,-69.81408,0.0003674000035971403
4.716704200000095,0.0,1200,26.7,-51.2,2.42,0.04,-1.96,1.99,0.022,1206,25.2,0,148.447264,1.3299999409355223e-05,1211.651645189811,37.1322631777778,100.0878,0.00029680000443477184
4.742670300001919,0.0,1200,26.7,-51.2,1.86,0.04,-2.01,1.95,-0.022,1206,25.2,0,242.797856,1.4899997040629387e-05,1212.5363259287349,37.394348155555576,-57.88765,0.0002873999983421527
4.768869100000302,0.0,1200,26.7,-51.0,2.6,0.04,-1.97,2.02,0.022,1206,25.2,0,337.521984,1.340000017080456e-05,1210.113418031404,37.657470733333355,98.50632,0.00043170000571990386
4.795174500002759,0.0,1200,26.7,-51.4,1.95,0.04,-2.01,1.97,0.022,1205,25.2,0,73.740232,1.3299999409355223e-05,1212.1783564702584,37.92474364444447,-147.73866,0.0004393999988678843
4.821153000004415,0.0,1200,26.7,-51.3,2.72,0.04,-1.95,2.01,0.022,1206,25.2,0,168.244624,1.68999977177009e-05,1211.8779651790944,38.18725584444447,94.16006,0.0003510000024107285
4.84737380000297,0.0,1200,26.7,-51.2,1.74,0.04,-1.99,1.96,0.023,1205,25.2,0,262.683104,1.979999797185883e-05,1209.8822201997716,38.449584955555586,-145.86252,0.0004984999977750704
4.873650400004408,0.0,1200,26.7,-51.2,2.74,0.04,-1.98,1.98,0.023,1207,25.2,0,358.901376,1.4500001270789653e-05,1211.6415471432688,38.716857933333365,89.49524,0.00033490000350866467
4.900158399999782,0.0,1200,26.7,-51.4,2.0,0.04,-1.99,2.01,0.022,1205,25.2,0,94.746096,4.459999763639644e-05,1212.2545118325247,38.9830932666667,-150.06241,0.0005426999996416271
4.926526200004446,0.0,1200,26.7,-51.4,2.82,0.04,-2.04,1.97,0.021,1207,25.2,0,190.6128,1.2500000593718141e-05,1210.1607786913735,39.2493896666667,26.31882,0.0005964000010862947
4.9528772000048775,0.0,1200,26.7,-51.2,2.06,0.04,-1.92,2.04,0.023,1205,25.2,0,286.237792,1.2999997125007212e-05,1209.5201425957998,39.51501464444448,-152.42729,0.000455000001238659
4.979526700000861,0.0,1200,26.7,-51.3,2.66,0.04,-2.05,1.94,-0.023,1206,25.2,0,23.33496,1.2700002116616815e-05,1212.239157113762,39.784729000000034,6.69754,0.0003217999983462505
5.006028499999957,0.0,1200,26.7,-51.3,2.08,0.04,-1.94,2.03,0.023,1205,25.2,0,119.003904,1.2100004823878407e-05,1208.8862567690485,40.050476066666704,132.7451,0.00015440000424860045
